temperature_C,NValance_composition_average,HeatFusion_arithmetic_average,valence_composition_average,ThermalConductivity_composition_average,ThirdIonizationEnergy_composition_average,ElectricalConductivity_arithmetic_average,MiracleRadius_composition_average,pH2O,IonicRadii_composition_average,BulkModulus_composition_average,ThermalExpansionCoefficient_composition_average,BCCfermi_composition_average,Density_composition_average,HHIr_composition_average,Polarizability_composition_average,CovalentRadii_composition_average,Column_composition_average,SpaceGroupNumber_composition_average,BCCenergy_pa_composition_average,SpecificHeatCapacity_composition_average,HeatCapacityMass_composition_average,BCCvolume_pa_composition_average,MendeleevNumber_composition_average,GSenergy_pa_composition_average
676,6.380000000000001,5.706199999999999,2.38,16.405040000000003,42.58932,2.42,108.26000000000002,0.019,1.2428,6.68,474.974,4.7508293656000005,2508.2174,1342.0,9.0422,0.9964,12.38,76.62,-3.0509020978,0.64148,0.6412199999999999,17.410800000000002,67.18,-4.4599620329
578,6.380000000000001,5.706199999999999,2.38,16.405040000000003,42.58932,2.42,108.26000000000002,0.019,1.2428,6.68,474.974,4.7508293656000005,2508.2174,1342.0,9.0422,0.9964,12.38,76.62,-3.0509020978,0.64148,0.6412199999999999,17.410800000000002,67.18,-4.4599620329
480,6.380000000000001,5.706199999999999,2.38,16.405040000000003,42.58932,2.42,108.26000000000002,0.019,1.2428,6.68,474.974,4.7508293656000005,2508.2174,1342.0,9.0422,0.9964,12.38,76.62,-3.0509020978,0.64148,0.6412199999999999,17.410800000000002,67.18,-4.4599620329
383,6.380000000000001,5.706199999999999,2.38,16.405040000000003,42.58932,2.42,108.26000000000002,0.019,1.2428,6.68,474.974,4.7508293656000005,2508.2174,1342.0,9.0422,0.9964,12.38,76.62,-3.0509020978,0.64148,0.6412199999999999,17.410800000000002,67.18,-4.4599620329
285,6.380000000000001,5.706199999999999,2.38,16.405040000000003,42.58932,2.42,108.26000000000002,0.019,1.2428,6.68,474.974,4.7508293656000005,2508.2174,1342.0,9.0422,0.9964,12.38,76.62,-3.0509020978,0.64148,0.6412199999999999,17.410800000000002,67.18,-4.4599620329
1200,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
1067,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
969,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
871,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
769,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
676,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
578,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
480,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
383,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
285,5.78,5.706199999999999,2.38,12.541039999999999,42.13872,2.42,109.70000000000002,0.019,1.2559999999999998,9.14,473.726,4.4408586742,2337.9374,1378.0,9.8252,1.0072,11.78,79.92,-3.2720856418000004,0.6455000000000001,0.6451199999999999,17.896800000000006,63.40000000000001,-4.6878299018
1200,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
1067,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
969,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
871,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
769,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
676,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
578,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
480,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
383,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
285,5.18,5.706199999999999,2.38,8.67704,41.68812,2.42,111.14,0.019,1.2692,11.6,472.478,4.130887982800002,2167.6574,1414.0,10.6082,1.018,11.18,83.22000000000001,-3.4932691858,0.6495200000000001,0.6490199999999999,18.3828,59.62000000000001,-4.9156977707
1200,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
1069,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
971,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
872,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
775,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
676,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
578,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
479,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
381,6.9,4.9602,2.38,17.113039999999998,42.76972,2.8,108.70000000000002,0.019,1.2416,6.28,475.526,4.6957638604000005,2592.1374,1362.0,8.9702,0.9996,12.38,77.86,-2.8559906554000003,0.63568,0.6355,17.4608,68.26,-4.2603422051
1200,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
1069,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
971,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
872,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
775,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
676,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
578,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
479,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
381,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
285,5.300000000000002,6.579999999999999,2.38,6.8090399999999995,41.56812,2.48,112.54000000000002,0.019,1.2768,12.84,472.19800000000004,3.86917535,2138.0574,1458.0,11.0582,1.0284,10.78,86.66000000000003,-3.4458134394,0.6464000000000001,0.6458999999999999,18.7568,58.18000000000001,-4.8679898555
1200,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
1069,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
971,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
872,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
775,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
676,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
578,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
479,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
381,7.08,4.9602,2.38,14.31104,42.58972,2.8,110.8,0.019,1.253,8.14,475.106,4.3031949112,2547.7374,1428.0,9.6452,1.0152,11.78,83.02000000000002,-2.7848070357999997,0.631,0.6308199999999999,18.0218,66.10000000000001,-4.1887803323
285,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
381,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
479,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
578,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
676,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
775,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
872,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
971,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
1069,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
1200,6.08,6.579999999999999,2.38,7.871040000000002,41.83872,2.48,113.20000000000002,0.019,1.275,12.24,473.026,3.7865770922,2263.9374,1488.0,10.9502,1.0332,10.78,88.52,-3.1534462758000004,0.6377,0.63732,18.8318,59.8,-4.5685601138
1200,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
1069,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
971,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
872,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
775,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
676,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
578,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
479,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
381,7.26,4.9602,2.38,11.509039999999999,42.40972,2.8,112.9,0.019,1.2644,10.0,474.686,3.910625962000001,2503.3374,1494.0,10.3202,1.0308,11.18,88.18,-2.7136234162,0.62632,0.6261399999999999,18.5828,63.94000000000001,-4.1172184595
1200,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
1069,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
971,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
872,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
775,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
676,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
578,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
479,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
381,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
285,6.86,6.579999999999999,2.38,8.933040000000002,42.109320000000004,2.48,113.86,0.019,1.2732,11.64,473.85400000000004,3.7039788344,2389.8174,1518.0,10.8422,1.038,10.78,90.38,-2.8610791122,0.629,0.62874,18.9068,61.42,-4.269130372099999
1200,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
1069,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
971,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
900,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
872,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
775,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
676,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
578,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
479,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
381,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
285,7.380000000000001,5.3775,2.38,9.641039999999998,42.28972,2.6500000000000004,114.3,0.019,1.2719999999999998,11.24,474.406,3.6489133292,2473.7374,1538.0,10.7702,1.0412,10.78,91.62,-2.6661676698,0.6232000000000001,0.6230199999999999,18.9568,62.5,-4.0695105443
1200,4.78,6.31,2.38,6.10104,41.38772,2.1750000000000003,112.1,0.019,1.278,13.239999999999998,471.64599999999996,3.9242408552,2054.1374,1438.0,11.1302,1.0252,10.78,85.42,-3.6407248818000006,0.6522,0.65162,18.7068,57.1,-5.0676096833
1069,4.78,6.31,2.38,6.10104,41.38772,2.1750000000000003,112.1,0.019,1.278,13.239999999999998,471.64599999999996,3.9242408552,2054.1374,1438.0,11.1302,1.0252,10.78,85.42,-3.6407248818000006,0.6522,0.65162,18.7068,57.1,-5.0676096833
971,4.78,6.31,2.38,6.10104,41.38772,2.1750000000000003,112.1,0.019,1.278,13.239999999999998,471.64599999999996,3.9242408552,2054.1374,1438.0,11.1302,1.0252,10.78,85.42,-3.6407248818000006,0.6522,0.65162,18.7068,57.1,-5.0676096833
872,4.78,6.31,2.38,6.10104,41.38772,2.1750000000000003,112.1,0.019,1.278,13.239999999999998,471.64599999999996,3.9242408552,2054.1374,1438.0,11.1302,1.0252,10.78,85.42,-3.6407248818000006,0.6522,0.65162,18.7068,57.1,-5.0676096833
